id,fetch_date,data_date,query,page,device,country,clicks,impressions,ctr,position,dimension_type,created_at
164083,2026-07-27,2026-02-27,,,,lva,0,1,0.0,7.0,by_country,2026-07-27 13:03:45
164084,2026-07-27,2026-02-27,,,,mac,0,3,0.0,9.0,by_country,2026-07-27 13:03:45
164085,2026-07-27,2026-02-27,,,,mar,0,1,0.0,6.0,by_country,2026-07-27 13:03:45
164086,2026-07-27,2026-02-27,,,,mda,0,2,0.0,8.0,by_country,2026-07-27 13:03:45
164087,2026-07-27,2026-02-27,,,,mdg,0,1,0.0,20.0,by_country,2026-07-27 13:03:45
164088,2026-07-27,2026-02-27,,,,mex,0,10,0.0,7.1,by_country,2026-07-27 13:03:45
164089,2026-07-27,2026-02-27,,,,mli,0,1,0.0,10.0,by_country,2026-07-27 13:03:45
164090,2026-07-27,2026-02-27,,,,mmr,0,6,0.0,12.333333333333334,by_country,2026-07-27 13:03:45
164091,2026-07-27,2026-02-27,,,,mne,0,1,0.0,5.0,by_country,2026-07-27 13:03:45
164092,2026-07-27,2026-02-27,,,,mng,0,4,0.0,8.5,by_country,2026-07-27 13:03:45
164093,2026-07-27,2026-02-27,,,,moz,0,1,0.0,6.0,by_country,2026-07-27 13:03:45
164094,2026-07-27,2026-02-27,,,,mys,0,36,0.0,9.444444444444445,by_country,2026-07-27 13:03:45
164095,2026-07-27,2026-02-27,,,,nga,0,2,0.0,7.0,by_country,2026-07-27 13:03:45
164096,2026-07-27,2026-02-27,,,,nor,0,3,0.0,7.0,by_country,2026-07-27 13:03:45
164097,2026-07-27,2026-02-27,,,,npl,0,3,0.0,9.333333333333334,by_country,2026-07-27 13:03:45
164098,2026-07-27,2026-02-27,,,,nzl,0,5,0.0,7.2,by_country,2026-07-27 13:03:45
164099,2026-07-27,2026-02-27,,,,pak,0,9,0.0,7.111111111111111,by_country,2026-07-27 13:03:45
164100,2026-07-27,2026-02-27,,,,per,0,6,0.0,7.5,by_country,2026-07-27 13:03:45
164101,2026-07-27,2026-02-27,,,,phl,0,12,0.0,7.333333333333333,by_country,2026-07-27 13:03:45
164102,2026-07-27,2026-02-27,,,,pol,0,3,0.0,7.666666666666667,by_country,2026-07-27 13:03:45
164103,2026-07-27,2026-02-27,,,,pri,0,2,0.0,4.0,by_country,2026-07-27 13:03:45
164104,2026-07-27,2026-02-27,,,,prt,0,4,0.0,10.0,by_country,2026-07-27 13:03:45
164105,2026-07-27,2026-02-27,,,,pry,0,1,0.0,72.0,by_country,2026-07-27 13:03:45
164106,2026-07-27,2026-02-27,,,,reu,0,1,0.0,1.0,by_country,2026-07-27 13:03:45
164107,2026-07-27,2026-02-27,,,,rou,0,4,0.0,11.0,by_country,2026-07-27 13:03:45
164108,2026-07-27,2026-02-27,,,,rus,0,102,0.0,7.029411764705882,by_country,2026-07-27 13:03:45
164109,2026-07-27,2026-02-27,,,,sau,0,5,0.0,8.4,by_country,2026-07-27 13:03:45
164110,2026-07-27,2026-02-27,,,,sen,0,1,0.0,3.0,by_country,2026-07-27 13:03:45
164111,2026-07-27,2026-02-27,,,,slv,0,3,0.0,10.666666666666666,by_country,2026-07-27 13:03:45
164112,2026-07-27,2026-02-27,,,,srb,0,3,0.0,6.333333333333333,by_country,2026-07-27 13:03:45
164113,2026-07-27,2026-02-27,,,,ssd,0,1,0.0,9.0,by_country,2026-07-27 13:03:45
164114,2026-07-27,2026-02-27,,,,sur,0,1,0.0,6.0,by_country,2026-07-27 13:03:45
164115,2026-07-27,2026-02-27,,,,svk,0,2,0.0,10.0,by_country,2026-07-27 13:03:45
164116,2026-07-27,2026-02-27,,,,swe,0,4,0.0,6.75,by_country,2026-07-27 13:03:45
164117,2026-07-27,2026-02-27,,,,syr,0,1,0.0,10.0,by_country,2026-07-27 13:03:45
164118,2026-07-27,2026-02-27,,,,tha,0,17,0.0,13.705882352941176,by_country,2026-07-27 13:03:45
164119,2026-07-27,2026-02-27,,,,tjk,0,1,0.0,5.0,by_country,2026-07-27 13:03:45
164120,2026-07-27,2026-02-27,,,,tls,0,1,0.0,5.0,by_country,2026-07-27 13:03:45
164121,2026-07-27,2026-02-27,,,,tun,0,3,0.0,10.333333333333334,by_country,2026-07-27 13:03:45
164122,2026-07-27,2026-02-27,,,,tur,0,11,0.0,10.363636363636363,by_country,2026-07-27 13:03:45
164123,2026-07-27,2026-02-27,,,,tza,0,1,0.0,3.0,by_country,2026-07-27 13:03:45
164124,2026-07-27,2026-02-27,,,,ukr,0,9,0.0,6.666666666666667,by_country,2026-07-27 13:03:45
164125,2026-07-27,2026-02-27,,,,uzb,0,2,0.0,8.0,by_country,2026-07-27 13:03:45
164126,2026-07-27,2026-02-27,,,,ven,0,8,0.0,7.0,by_country,2026-07-27 13:03:45
164127,2026-07-27,2026-02-27,,,,xkk,0,1,0.0,9.0,by_country,2026-07-27 13:03:45
164128,2026-07-27,2026-02-27,,,,zaf,0,2,0.0,3.0,by_country,2026-07-27 13:03:45
164129,2026-07-27,2026-02-27,,,,zwe,0,1,0.0,6.0,by_country,2026-07-27 13:03:45
159674,2026-07-27,2026-01-28,,,,hkg,6,197,0.030456852791878174,34.568527918781726,by_country,2026-07-27 13:03:31
159675,2026-07-27,2026-01-28,,,,sgp,6,121,0.049586776859504134,8.578512396694215,by_country,2026-07-27 13:03:31
159676,2026-07-27,2026-01-28,,,,twn,6,162,0.037037037037037035,25.52469135802469,by_country,2026-07-27 13:03:31
159677,2026-07-27,2026-01-28,,,,chn,4,177,0.022598870056497175,16.44632768361582,by_country,2026-07-27 13:03:31
159678,2026-07-27,2026-01-28,,,,usa,3,391,0.0076726342710997444,24.682864450127877,by_country,2026-07-27 13:03:31
159679,2026-07-27,2026-01-28,,,,can,2,117,0.017094017094017096,28.128205128205128,by_country,2026-07-27 13:03:31
159680,2026-07-27,2026-01-28,,,,ind,2,477,0.0041928721174004195,27.59748427672956,by_country,2026-07-27 13:03:31
159681,2026-07-27,2026-01-28,,,,are,1,4,0.25,8.25,by_country,2026-07-27 13:03:31
159682,2026-07-27,2026-01-28,,,,esp,1,119,0.008403361344537815,34.680672268907564,by_country,2026-07-27 13:03:31
159683,2026-07-27,2026-01-28,,,,hun,1,2,0.5,7.5,by_country,2026-07-27 13:03:31
159684,2026-07-27,2026-01-28,,,,ita,1,385,0.0025974025974025974,28.275324675324676,by_country,2026-07-27 13:03:31
159685,2026-07-27,2026-01-28,,,,jpn,1,55,0.01818181818181818,23.490909090909092,by_country,2026-07-27 13:03:31
159686,2026-07-27,2026-01-28,,,,mys,1,225,0.0044444444444444444,27.315555555555555,by_country,2026-07-27 13:03:31
159687,2026-07-27,2026-01-28,,,,alb,0,1,0.0,2.0,by_country,2026-07-27 13:03:31
159688,2026-07-27,2026-01-28,,,,arg,0,8,0.0,17.25,by_country,2026-07-27 13:03:31
159689,2026-07-27,2026-01-28,,,,aus,0,28,0.0,65.85714285714286,by_country,2026-07-27 13:03:31
159690,2026-07-27,2026-01-28,,,,aze,0,2,0.0,7.5,by_country,2026-07-27 13:03:31
159691,2026-07-27,2026-01-28,,,,bel,0,4,0.0,9.5,by_country,2026-07-27 13:03:31
159692,2026-07-27,2026-01-28,,,,bgd,0,209,0.0,29.52153110047847,by_country,2026-07-27 13:03:31
159693,2026-07-27,2026-01-28,,,,bgr,0,4,0.0,9.0,by_country,2026-07-27 13:03:31
159694,2026-07-27,2026-01-28,,,,bra,0,202,0.0,26.876237623762375,by_country,2026-07-27 13:03:31
159695,2026-07-27,2026-01-28,,,,brn,0,1,0.0,19.0,by_country,2026-07-27 13:03:31
159696,2026-07-27,2026-01-28,,,,che,0,9,0.0,21.555555555555557,by_country,2026-07-27 13:03:31
159697,2026-07-27,2026-01-28,,,,chl,0,160,0.0,28.4875,by_country,2026-07-27 13:03:31
159698,2026-07-27,2026-01-28,,,,col,0,125,0.0,29.208,by_country,2026-07-27 13:03:31
159699,2026-07-27,2026-01-28,,,,cri,0,1,0.0,12.0,by_country,2026-07-27 13:03:31
159700,2026-07-27,2026-01-28,,,,cze,0,4,0.0,14.0,by_country,2026-07-27 13:03:31
159701,2026-07-27,2026-01-28,,,,deu,0,6,0.0,8.0,by_country,2026-07-27 13:03:31
159702,2026-07-27,2026-01-28,,,,dom,0,1,0.0,5.0,by_country,2026-07-27 13:03:31
159703,2026-07-27,2026-01-28,,,,dza,0,238,0.0,29.936974789915965,by_country,2026-07-27 13:03:31
159704,2026-07-27,2026-01-28,,,,ecu,0,225,0.0,29.533333333333335,by_country,2026-07-27 13:03:31
159705,2026-07-27,2026-01-28,,,,egy,0,308,0.0,28.704545454545453,by_country,2026-07-27 13:03:31
159706,2026-07-27,2026-01-28,,,,esh,0,1,0.0,21.0,by_country,2026-07-27 13:03:31
159707,2026-07-27,2026-01-28,,,,eth,0,162,0.0,28.166666666666668,by_country,2026-07-27 13:03:31
159708,2026-07-27,2026-01-28,,,,fra,0,32,0.0,10.75,by_country,2026-07-27 13:03:31
159709,2026-07-27,2026-01-28,,,,gbr,0,31,0.0,10.806451612903226,by_country,2026-07-27 13:03:31
159710,2026-07-27,2026-01-28,,,,gha,0,1,0.0,10.0,by_country,2026-07-27 13:03:31
159711,2026-07-27,2026-01-28,,,,grc,0,3,0.0,5.666666666666667,by_country,2026-07-27 13:03:31
159712,2026-07-27,2026-01-28,,,,gtm,0,3,0.0,14.666666666666666,by_country,2026-07-27 13:03:31
159713,2026-07-27,2026-01-28,,,,hnd,0,1,0.0,12.0,by_country,2026-07-27 13:03:31
159714,2026-07-27,2026-01-28,,,,hrv,0,2,0.0,11.0,by_country,2026-07-27 13:03:31
159715,2026-07-27,2026-01-28,,,,idn,0,297,0.0,29.013468013468014,by_country,2026-07-27 13:03:31
159716,2026-07-27,2026-01-28,,,,irl,0,3,0.0,10.0,by_country,2026-07-27 13:03:31
159717,2026-07-27,2026-01-28,,,,irn,0,1,0.0,8.0,by_country,2026-07-27 13:03:31
159718,2026-07-27,2026-01-28,,,,irq,0,1,0.0,7.0,by_country,2026-07-27 13:03:31
159719,2026-07-27,2026-01-28,,,,isr,0,2,0.0,7.0,by_country,2026-07-27 13:03:31
159720,2026-07-27,2026-01-28,,,,jam,0,1,0.0,8.0,by_country,2026-07-27 13:03:31
159721,2026-07-27,2026-01-28,,,,jor,0,2,0.0,10.0,by_country,2026-07-27 13:03:31
159722,2026-07-27,2026-01-28,,,,kaz,0,1,0.0,9.0,by_country,2026-07-27 13:03:31
159723,2026-07-27,2026-01-28,,,,ken,0,3,0.0,11.666666666666666,by_country,2026-07-27 13:03:31
159724,2026-07-27,2026-01-28,,,,khm,0,1,0.0,1.0,by_country,2026-07-27 13:03:31
159725,2026-07-27,2026-01-28,,,,kna,0,2,0.0,25.5,by_country,2026-07-27 13:03:31
159726,2026-07-27,2026-01-28,,,,kor,0,27,0.0,17.037037037037038,by_country,2026-07-27 13:03:31
159727,2026-07-27,2026-01-28,,,,lao,0,2,0.0,12.0,by_country,2026-07-27 13:03:31
159728,2026-07-27,2026-01-28,,,,lbr,0,1,0.0,11.0,by_country,2026-07-27 13:03:31
159729,2026-07-27,2026-01-28,,,,lka,0,1,0.0,6.0,by_country,2026-07-27 13:03:31
159730,2026-07-27,2026-01-28,,,,ltu,0,1,0.0,19.0,by_country,2026-07-27 13:03:31
159731,2026-07-27,2026-01-28,,,,mac,0,8,0.0,8.375,by_country,2026-07-27 13:03:31
159732,2026-07-27,2026-01-28,,,,mar,0,249,0.0,28.55421686746988,by_country,2026-07-27 13:03:31
159733,2026-07-27,2026-01-28,,,,mex,0,11,0.0,10.636363636363637,by_country,2026-07-27 13:03:31
159734,2026-07-27,2026-01-28,,,,mmr,0,1,0.0,9.0,by_country,2026-07-27 13:03:31
159735,2026-07-27,2026-01-28,,,,moz,0,2,0.0,23.0,by_country,2026-07-27 13:03:31
159736,2026-07-27,2026-01-28,,,,nga,0,144,0.0,28.131944444444443,by_country,2026-07-27 13:03:31
159737,2026-07-27,2026-01-28,,,,nld,0,7,0.0,9.857142857142858,by_country,2026-07-27 13:03:31
159738,2026-07-27,2026-01-28,,,,npl,0,1,0.0,13.0,by_country,2026-07-27 13:03:31
159739,2026-07-27,2026-01-28,,,,nzl,0,14,0.0,8.642857142857142,by_country,2026-07-27 13:03:31
159740,2026-07-27,2026-01-28,,,,omn,0,187,0.0,27.967914438502675,by_country,2026-07-27 13:03:31
159741,2026-07-27,2026-01-28,,,,pak,0,220,0.0,29.822727272727274,by_country,2026-07-27 13:03:31
159742,2026-07-27,2026-01-28,,,,per,0,105,0.0,28.36190476190476,by_country,2026-07-27 13:03:31
159743,2026-07-27,2026-01-28,,,,phl,0,373,0.0,29.142091152815013,by_country,2026-07-27 13:03:31
159744,2026-07-27,2026-01-28,,,,pol,0,9,0.0,8.88888888888889,by_country,2026-07-27 13:03:31
159745,2026-07-27,2026-01-28,,,,prt,0,118,0.0,28.593220338983052,by_country,2026-07-27 13:03:31
159746,2026-07-27,2026-01-28,,,,reu,0,1,0.0,8.0,by_country,2026-07-27 13:03:31
159747,2026-07-27,2026-01-28,,,,rou,0,8,0.0,7.375,by_country,2026-07-27 13:03:31
159748,2026-07-27,2026-01-28,,,,rus,0,3,0.0,10.666666666666666,by_country,2026-07-27 13:03:31
159749,2026-07-27,2026-01-28,,,,sau,0,305,0.0,28.57377049180328,by_country,2026-07-27 13:03:31
159750,2026-07-27,2026-01-28,,,,srb,0,3,0.0,5.333333333333333,by_country,2026-07-27 13:03:31
159751,2026-07-27,2026-01-28,,,,swe,0,1,0.0,14.0,by_country,2026-07-27 13:03:31
159752,2026-07-27,2026-01-28,,,,syr,0,1,0.0,8.0,by_country,2026-07-27 13:03:31
159753,2026-07-27,2026-01-28,,,,tha,0,326,0.0,29.65644171779141,by_country,2026-07-27 13:03:31
159754,2026-07-27,2026-01-28,,,,tto,0,31,0.0,30.903225806451612,by_country,2026-07-27 13:03:31
159755,2026-07-27,2026-01-28,,,,tur,0,242,0.0,28.297520661157026,by_country,2026-07-27 13:03:31
159756,2026-07-27,2026-01-28,,,,tza,0,1,0.0,7.0,by_country,2026-07-27 13:03:31
159757,2026-07-27,2026-01-28,,,,ukr,0,6,0.0,13.833333333333334,by_country,2026-07-27 13:03:31
159758,2026-07-27,2026-01-28,,,,ury,0,1,0.0,3.0,by_country,2026-07-27 13:03:31
159759,2026-07-27,2026-01-28,,,,ven,0,184,0.0,30.630434782608695,by_country,2026-07-27 13:03:31
159760,2026-07-27,2026-01-28,,,,vnm,0,336,0.0,28.479166666666668,by_country,2026-07-27 13:03:31
159761,2026-07-27,2026-01-28,,,,xkk,0,1,0.0,16.0,by_country,2026-07-27 13:03:31
159762,2026-07-27,2026-01-28,,,,zmb,0,2,0.0,8.0,by_country,2026-07-27 13:03:31
159763,2026-07-27,2026-01-28,,,,zzz,0,2,0.0,15.0,by_country,2026-07-27 13:03:31
155027,2026-07-27,2025-12-29,,,,chn,11,227,0.048458149779735685,14.973568281938325,by_country,2026-07-27 13:03:18
155028,2026-07-27,2025-12-29,,,,hkg,10,275,0.03636363636363636,32.30909090909091,by_country,2026-07-27 13:03:18
155029,2026-07-27,2025-12-29,,,,can,5,24,0.20833333333333334,10.291666666666666,by_country,2026-07-27 13:03:18
155030,2026-07-27,2025-12-29,,,,sgp,5,244,0.020491803278688523,7.934426229508197,by_country,2026-07-27 13:03:18
155031,2026-07-27,2025-12-29,,,,usa,5,1876,0.0026652452025586353,31.019722814498934,by_country,2026-07-27 13:03:18
155032,2026-07-27,2025-12-29,,,,gbr,4,33,0.12121212121212122,12.636363636363637,by_country,2026-07-27 13:03:18
155033,2026-07-27,2025-12-29,,,,ind,4,55,0.07272727272727272,16.78181818181818,by_country,2026-07-27 13:03:18
155034,2026-07-27,2025-12-29,,,,khm,4,22,0.18181818181818182,10.090909090909092,by_country,2026-07-27 13:03:18
155035,2026-07-27,2025-12-29,,,,twn,3,186,0.016129032258064516,29.602150537634408,by_country,2026-07-27 13:03:18
155036,2026-07-27,2025-12-29,,,,fra,1,25,0.04,7.16,by_country,2026-07-27 13:03:18
155037,2026-07-27,2025-12-29,,,,jpn,1,75,0.013333333333333334,18.4,by_country,2026-07-27 13:03:18
155038,2026-07-27,2025-12-29,,,,mac,1,10,0.1,8.1,by_country,2026-07-27 13:03:18
155039,2026-07-27,2025-12-29,,,,mys,1,31,0.03225806451612903,17.387096774193548,by_country,2026-07-27 13:03:18
155040,2026-07-27,2025-12-29,,,,phl,1,36,0.027777777777777776,25.194444444444443,by_country,2026-07-27 13:03:18
155041,2026-07-27,2025-12-29,,,,tur,1,6,0.16666666666666666,20.166666666666668,by_country,2026-07-27 13:03:18
155042,2026-07-27,2025-12-29,,,,are,0,2,0.0,14.0,by_country,2026-07-27 13:03:18
155043,2026-07-27,2025-12-29,,,,arg,0,18,0.0,8.61111111111111,by_country,2026-07-27 13:03:18
155044,2026-07-27,2025-12-29,,,,arm,0,1,0.0,7.0,by_country,2026-07-27 13:03:18
155045,2026-07-27,2025-12-29,,,,aus,0,17,0.0,55.76470588235294,by_country,2026-07-27 13:03:18
155046,2026-07-27,2025-12-29,,,,aut,0,2,0.0,5.0,by_country,2026-07-27 13:03:18
155047,2026-07-27,2025-12-29,,,,bel,0,1,0.0,11.0,by_country,2026-07-27 13:03:18
155048,2026-07-27,2025-12-29,,,,bes,0,1,0.0,7.0,by_country,2026-07-27 13:03:18
155049,2026-07-27,2025-12-29,,,,bgd,0,14,0.0,14.857142857142858,by_country,2026-07-27 13:03:18
155050,2026-07-27,2025-12-29,,,,bgr,0,2,0.0,9.0,by_country,2026-07-27 13:03:18
155051,2026-07-27,2025-12-29,,,,blz,0,1,0.0,10.0,by_country,2026-07-27 13:03:18
155052,2026-07-27,2025-12-29,,,,bol,0,2,0.0,8.5,by_country,2026-07-27 13:03:18
155053,2026-07-27,2025-12-29,,,,bra,0,51,0.0,15.588235294117647,by_country,2026-07-27 13:03:18
155054,2026-07-27,2025-12-29,,,,che,0,3,0.0,10.333333333333334,by_country,2026-07-27 13:03:18
155055,2026-07-27,2025-12-29,,,,chl,0,7,0.0,7.714285714285714,by_country,2026-07-27 13:03:18
155056,2026-07-27,2025-12-29,,,,civ,0,1,0.0,13.0,by_country,2026-07-27 13:03:18
155057,2026-07-27,2025-12-29,,,,cod,0,1,0.0,6.0,by_country,2026-07-27 13:03:18
155058,2026-07-27,2025-12-29,,,,col,0,9,0.0,16.555555555555557,by_country,2026-07-27 13:03:18
155059,2026-07-27,2025-12-29,,,,cri,0,1,0.0,6.0,by_country,2026-07-27 13:03:18
155060,2026-07-27,2025-12-29,,,,cub,0,1,0.0,40.0,by_country,2026-07-27 13:03:18
155061,2026-07-27,2025-12-29,,,,deu,0,6,0.0,7.5,by_country,2026-07-27 13:03:18
155062,2026-07-27,2025-12-29,,,,dnk,0,1,0.0,8.0,by_country,2026-07-27 13:03:18
155063,2026-07-27,2025-12-29,,,,dom,0,4,0.0,11.75,by_country,2026-07-27 13:03:18
155064,2026-07-27,2025-12-29,,,,dza,0,4,0.0,11.0,by_country,2026-07-27 13:03:18
155065,2026-07-27,2025-12-29,,,,ecu,0,13,0.0,14.538461538461538,by_country,2026-07-27 13:03:18
155066,2026-07-27,2025-12-29,,,,egy,0,16,0.0,22.375,by_country,2026-07-27 13:03:18
155067,2026-07-27,2025-12-29,,,,esp,0,8,0.0,23.5,by_country,2026-07-27 13:03:18
155068,2026-07-27,2025-12-29,,,,est,0,1,0.0,9.0,by_country,2026-07-27 13:03:18
155069,2026-07-27,2025-12-29,,,,eth,0,2,0.0,38.0,by_country,2026-07-27 13:03:18
155070,2026-07-27,2025-12-29,,,,fin,0,2,0.0,6.0,by_country,2026-07-27 13:03:18
155071,2026-07-27,2025-12-29,,,,geo,0,1,0.0,7.0,by_country,2026-07-27 13:03:18
155072,2026-07-27,2025-12-29,,,,gib,0,1,0.0,9.0,by_country,2026-07-27 13:03:18
155073,2026-07-27,2025-12-29,,,,gnb,0,3,0.0,13.666666666666666,by_country,2026-07-27 13:03:18
155074,2026-07-27,2025-12-29,,,,grc,0,1,0.0,7.0,by_country,2026-07-27 13:03:18
155075,2026-07-27,2025-12-29,,,,guy,0,2,0.0,14.5,by_country,2026-07-27 13:03:18
155076,2026-07-27,2025-12-29,,,,hnd,0,4,0.0,10.25,by_country,2026-07-27 13:03:18
155077,2026-07-27,2025-12-29,,,,hrv,0,3,0.0,3.3333333333333335,by_country,2026-07-27 13:03:18
155078,2026-07-27,2025-12-29,,,,hun,0,1,0.0,4.0,by_country,2026-07-27 13:03:18
155079,2026-07-27,2025-12-29,,,,idn,0,14,0.0,21.857142857142858,by_country,2026-07-27 13:03:18
155080,2026-07-27,2025-12-29,,,,irl,0,2,0.0,3.0,by_country,2026-07-27 13:03:18
155081,2026-07-27,2025-12-29,,,,irn,0,1,0.0,9.0,by_country,2026-07-27 13:03:18
155082,2026-07-27,2025-12-29,,,,irq,0,3,0.0,10.666666666666666,by_country,2026-07-27 13:03:18
155083,2026-07-27,2025-12-29,,,,ita,0,32,0.0,25.46875,by_country,2026-07-27 13:03:18
155084,2026-07-27,2025-12-29,,,,ken,0,1,0.0,12.0,by_country,2026-07-27 13:03:18
155085,2026-07-27,2025-12-29,,,,kna,0,2,0.0,39.0,by_country,2026-07-27 13:03:18
155086,2026-07-27,2025-12-29,,,,kor,0,21,0.0,18.666666666666668,by_country,2026-07-27 13:03:18
155087,2026-07-27,2025-12-29,,,,kwt,0,2,0.0,15.0,by_country,2026-07-27 13:03:18
155088,2026-07-27,2025-12-29,,,,lao,0,2,0.0,13.5,by_country,2026-07-27 13:03:18
155089,2026-07-27,2025-12-29,,,,lby,0,1,0.0,10.0,by_country,2026-07-27 13:03:18
155090,2026-07-27,2025-12-29,,,,lka,0,1,0.0,8.0,by_country,2026-07-27 13:03:18
155091,2026-07-27,2025-12-29,,,,ltu,0,1,0.0,10.0,by_country,2026-07-27 13:03:18
155092,2026-07-27,2025-12-29,,,,lva,0,1,0.0,7.0,by_country,2026-07-27 13:03:18
155093,2026-07-27,2025-12-29,,,,mar,0,3,0.0,8.666666666666668,by_country,2026-07-27 13:03:18
155094,2026-07-27,2025-12-29,,,,mex,0,16,0.0,12.0625,by_country,2026-07-27 13:03:18
155095,2026-07-27,2025-12-29,,,,mmr,0,2,0.0,5.5,by_country,2026-07-27 13:03:18
155096,2026-07-27,2025-12-29,,,,mng,0,1,0.0,3.0,by_country,2026-07-27 13:03:18
155097,2026-07-27,2025-12-29,,,,nga,0,11,0.0,24.818181818181817,by_country,2026-07-27 13:03:18
155098,2026-07-27,2025-12-29,,,,nld,0,1,0.0,1.0,by_country,2026-07-27 13:03:18
155099,2026-07-27,2025-12-29,,,,nor,0,2,0.0,6.0,by_country,2026-07-27 13:03:18
155100,2026-07-27,2025-12-29,,,,npl,0,4,0.0,32.25,by_country,2026-07-27 13:03:18
155101,2026-07-27,2025-12-29,,,,nzl,0,5,0.0,9.0,by_country,2026-07-27 13:03:18
155102,2026-07-27,2025-12-29,,,,omn,0,11,0.0,22.181818181818183,by_country,2026-07-27 13:03:18
155103,2026-07-27,2025-12-29,,,,pak,0,5,0.0,17.0,by_country,2026-07-27 13:03:18
155104,2026-07-27,2025-12-29,,,,per,0,7,0.0,11.571428571428571,by_country,2026-07-27 13:03:18
155105,2026-07-27,2025-12-29,,,,pol,0,3,0.0,5.666666666666667,by_country,2026-07-27 13:03:18
155106,2026-07-27,2025-12-29,,,,prt,0,6,0.0,13.666666666666666,by_country,2026-07-27 13:03:18
155107,2026-07-27,2025-12-29,,,,pry,0,3,0.0,6.0,by_country,2026-07-27 13:03:18
155108,2026-07-27,2025-12-29,,,,qat,0,1,0.0,4.0,by_country,2026-07-27 13:03:18
155109,2026-07-27,2025-12-29,,,,rus,0,4,0.0,11.5,by_country,2026-07-27 13:03:18
155110,2026-07-27,2025-12-29,,,,sau,0,18,0.0,25.22222222222222,by_country,2026-07-27 13:03:18
155111,2026-07-27,2025-12-29,,,,srb,0,2,0.0,6.5,by_country,2026-07-27 13:03:18
155112,2026-07-27,2025-12-29,,,,svk,0,1,0.0,3.0,by_country,2026-07-27 13:03:18
155113,2026-07-27,2025-12-29,,,,swe,0,1,0.0,11.0,by_country,2026-07-27 13:03:18
155114,2026-07-27,2025-12-29,,,,syc,0,19,0.0,6.684210526315789,by_country,2026-07-27 13:03:18
155115,2026-07-27,2025-12-29,,,,tha,0,50,0.0,26.64,by_country,2026-07-27 13:03:18
155116,2026-07-27,2025-12-29,,,,tjk,0,2,0.0,17.0,by_country,2026-07-27 13:03:18
155117,2026-07-27,2025-12-29,,,,tto,0,5,0.0,29.8,by_country,2026-07-27 13:03:18
155118,2026-07-27,2025-12-29,,,,ukr,0,2,0.0,8.0,by_country,2026-07-27 13:03:18
155119,2026-07-27,2025-12-29,,,,uzb,0,5,0.0,8.6,by_country,2026-07-27 13:03:18
155120,2026-07-27,2025-12-29,,,,ven,0,6,0.0,21.0,by_country,2026-07-27 13:03:18
155121,2026-07-27,2025-12-29,,,,vnm,0,66,0.0,18.439393939393938,by_country,2026-07-27 13:03:18
155122,2026-07-27,2025-12-29,,,,vut,0,2,0.0,2.0,by_country,2026-07-27 13:03:18
155123,2026-07-27,2025-12-29,,,,zaf,0,4,0.0,6.5,by_country,2026-07-27 13:03:18
155124,2026-07-27,2025-12-29,,,,zmb,0,1,0.0,9.0,by_country,2026-07-27 13:03:18
155125,2026-07-27,2025-12-29,,,,zzz,0,4,0.0,6.25,by_country,2026-07-27 13:03:18
147848,2026-07-27,2025-11-29,,,,hkg,29,689,0.0420899854862119,17.92743105950653,by_country,2026-07-27 13:03:02
147849,2026-07-27,2025-11-29,,,,chn,24,2163,0.011095700416088766,18.933425797503467,by_country,2026-07-27 13:03:02
147850,2026-07-27,2025-11-29,,,,twn,13,662,0.019637462235649546,12.74773413897281,by_country,2026-07-27 13:03:02
147851,2026-07-27,2025-11-29,,,,sgp,9,473,0.019027484143763214,8.167019027484145,by_country,2026-07-27 13:03:02
147852,2026-07-27,2025-11-29,,,,usa,9,1191,0.007556675062972292,32.7632241813602,by_country,2026-07-27 13:03:02
147853,2026-07-27,2025-11-29,,,,can,6,31,0.1935483870967742,13.548387096774194,by_country,2026-07-27 13:03:02
147854,2026-07-27,2025-11-29,,,,jpn,5,240,0.020833333333333332,9.920833333333333,by_country,2026-07-27 13:03:02
147855,2026-07-27,2025-11-29,,,,ind,3,82,0.036585365853658534,16.182926829268293,by_country,2026-07-27 13:03:02
147856,2026-07-27,2025-11-29,,,,fra,2,26,0.07692307692307693,7.461538461538462,by_country,2026-07-27 13:03:02
147857,2026-07-27,2025-11-29,,,,khm,2,52,0.038461538461538464,10.01923076923077,by_country,2026-07-27 13:03:02
147858,2026-07-27,2025-11-29,,,,kor,2,66,0.030303030303030304,6.2727272727272725,by_country,2026-07-27 13:03:02
147859,2026-07-27,2025-11-29,,,,tha,2,34,0.058823529411764705,17.61764705882353,by_country,2026-07-27 13:03:02
147860,2026-07-27,2025-11-29,,,,aut,1,6,0.16666666666666666,29.666666666666668,by_country,2026-07-27 13:03:02
147861,2026-07-27,2025-11-29,,,,chl,1,12,0.08333333333333333,21.416666666666668,by_country,2026-07-27 13:03:02
147862,2026-07-27,2025-11-29,,,,deu,1,14,0.07142857142857142,15.142857142857142,by_country,2026-07-27 13:03:02
147863,2026-07-27,2025-11-29,,,,gib,1,2,0.5,6.5,by_country,2026-07-27 13:03:02
147864,2026-07-27,2025-11-29,,,,mng,1,14,0.07142857142857142,13.928571428571429,by_country,2026-07-27 13:03:02
147865,2026-07-27,2025-11-29,,,,per,1,17,0.058823529411764705,10.705882352941176,by_country,2026-07-27 13:03:02
