id,fetch_date,data_date,query,page,device,country,clicks,impressions,ctr,position,dimension_type,created_at
174264,2026-07-27,2026-05-28,,https://www.advich.com/cxhggjhxet/,,,0,1,0.0,39.0,by_page,2026-07-27 13:04:24
174265,2026-07-27,2026-05-28,,https://www.advich.com/cyzqdfxffz/,,,0,1,0.0,7.0,by_page,2026-07-27 13:04:24
174266,2026-07-27,2026-05-28,,https://www.advich.com/data-insight/,,,0,3,0.0,33.0,by_page,2026-07-27 13:04:24
174267,2026-07-27,2026-05-28,,https://www.advich.com/digital-marketing-era/,,,0,18,0.0,80.27777777777777,by_page,2026-07-27 13:04:24
174268,2026-07-27,2026-05-28,,https://www.advich.com/digital-marketing-trends/,,,0,1,0.0,89.0,by_page,2026-07-27 13:04:24
174269,2026-07-27,2026-05-28,,https://www.advich.com/digital-precision-marketing/,,,0,1,0.0,30.0,by_page,2026-07-27 13:04:24
174270,2026-07-27,2026-05-28,,https://www.advich.com/djyljddgyy/,,,0,5,0.0,4.4,by_page,2026-07-27 13:04:24
174271,2026-07-27,2026-05-28,,https://www.advich.com/dkjxshdmbs/,,,0,1,0.0,35.0,by_page,2026-07-27 13:04:24
174272,2026-07-27,2026-05-28,,https://www.advich.com/dsfcjljkdy/,,,0,1,0.0,41.0,by_page,2026-07-27 13:04:24
174273,2026-07-27,2026-05-28,,https://www.advich.com/dymxsltmss/,,,0,1,0.0,20.0,by_page,2026-07-27 13:04:24
174274,2026-07-27,2026-05-28,,https://www.advich.com/dysxqcpthg/,,,0,28,0.0,75.82142857142857,by_page,2026-07-27 13:04:24
174275,2026-07-27,2026-05-28,,https://www.advich.com/fb/,,,0,1,0.0,60.0,by_page,2026-07-27 13:04:24
174276,2026-07-27,2026-05-28,,https://www.advich.com/fdcpyhgggg/,,,0,3,0.0,3.3333333333333335,by_page,2026-07-27 13:04:24
174277,2026-07-27,2026-05-28,,https://www.advich.com/ffssyhqdgg/,,,0,2,0.0,56.0,by_page,2026-07-27 13:04:24
174278,2026-07-27,2026-05-28,,https://www.advich.com/foreign-trade-independent-station-drainage/,,,0,1,0.0,7.0,by_page,2026-07-27 13:04:24
174279,2026-07-27,2026-05-28,,https://www.advich.com/fqzkhscbdx/,,,0,3,0.0,30.333333333333332,by_page,2026-07-27 13:04:24
174280,2026-07-27,2026-05-28,,https://www.advich.com/gatckxysss/,,,0,1,0.0,61.0,by_page,2026-07-27 13:04:24
174281,2026-07-27,2026-05-28,,https://www.advich.com/ggfxdmznlr/,,,0,1,0.0,10.0,by_page,2026-07-27 13:04:24
174282,2026-07-27,2026-05-28,,https://www.advich.com/ggfxrhbzsz/,,,0,2,0.0,54.0,by_page,2026-07-27 13:04:24
174283,2026-07-27,2026-05-28,,https://www.advich.com/ggggaqbgey/,,,0,7,0.0,15.714285714285714,by_page,2026-07-27 13:04:24
174284,2026-07-27,2026-05-28,,https://www.advich.com/ggggdhhmnx/,,,0,1,0.0,11.0,by_page,2026-07-27 13:04:24
174285,2026-07-27,2026-05-28,,https://www.advich.com/ggggjfcjyy/,,,0,5,0.0,12.8,by_page,2026-07-27 13:04:24
174286,2026-07-27,2026-05-28,,https://www.advich.com/ggggjjtzrh/,,,0,1,0.0,33.0,by_page,2026-07-27 13:04:24
174287,2026-07-27,2026-05-28,,https://www.advich.com/ggggkzcxxx/,,,0,1,0.0,47.0,by_page,2026-07-27 13:04:24
